#
# This file is made from pedestal file determined by Tony
# from RUN7705. I added constant gain values (80,30) so that
# this can be used as the base calibration of RICH.
#
# Name (bankID=1)
ADC
# start time 
2000 5 1 0 0 0
# end time 
2000 9 1 0 0 0
# description 
ADC pedestal from RUN7705. PE=80, PEW=30 for all live channels.
# calibration data. 5120 entries
# status PMT Ped PedW PE PEW Nped N1 N2 N3 chisqr
SM 1664 -1.89901 9.32663 80 30 394.907 0 0 0 80.1874
SM 1665 -1.54345 3.70064 80 30 1018.8 0 0 0 32.5567
SM 1666 -1.52315 2.99041 80 30 1267.77 0 0 0 17.089
SM 1667 -1.48098 2.76397 80 30 1365.69 0 0 0 23.4047
SM 1668 -1.42298 2.80901 80 30 1352.46 0 0 0 13.8795
SM 1669 -1.40192 2.73367 80 30 1393.71 0 0 0 2.94142
SM 1670 -1.45132 2.75591 80 30 1368.1 0 0 0 30.7286
SM 1671 -1.54276 2.74299 80 30 1384.22 0 0 0 10.7624
SM 1672 -1.37603 2.72858 80 30 1395.7 0 0 0 3.71504
SM 1673 -1.41741 2.8791 80 30 1314.9 0 0 0 20.8279
SM 1674 -1.35166 2.81226 80 30 1354.49 0 0 0 6.02723
SM 1675 -1.35698 2.65481 80 30 1432.26 0 0 0 9.14304
SM 1676 -7.39266 3.1322 80 30 1214.92 0 0 0 12.6801
SM 1677 -1.42587 2.7227 80 30 1400.87 0 0 0 6.37054
SM 1678 -1.38674 2.66285 80 30 1438.9 0 0 0 0.5923
SM 1679 -1.51825 2.79422 80 30 1360.77 0 0 0 11.9093
SM 1680 -2.92885 6.15197 80 30 613.688 0 0 0 29.2148
SM 1681 -2.59433 2.93251 80 30 1297.9 0 0 0 9.90508
SM 1682 -2.41501 3.05214 80 30 1242.14 0 0 0 18.6325
SM 1683 -2.61378 2.79112 80 30 1369.09 0 0 0 2.7816
SM 1684 -2.58908 2.87165 80 30 1330.16 0 0 0 4.02394
SM 1685 -2.5777 2.80863 80 30 1360.62 0 0 0 5.79036
SM 1686 -2.48475 2.78734 80 30 1370.61 0 0 0 1.45041
SM 1687 -2.57043 2.75074 80 30 1386.98 0 0 0 5.66087
SM 1688 -2.52058 2.61417 80 30 1462.09 0 0 0 2.15477
SM 1689 -2.3387 2.6018 80 30 1466.96 0 0 0 3.20634
SM 1690 -2.75832 2.51718 80 30 1518.52 0 0 0 4.09705
SM 1691 -2.65881 2.58849 80 30 1479.26 0 0 0 2.1789
SM 1692 -2.73657 2.49408 80 30 1532.95 0 0 0 4.50186
SM 1693 -2.48924 2.59315 80 30 1471.29 0 0 0 6.78701
SM 1694 -2.77433 2.68685 80 30 1423.03 0 0 0 1.79355
SM 1695 -2.68147 2.61161 80 30 1464.65 0 0 0 0.929484
SM 1696 -1.38887 5.64511 80 30 669.81 0 0 0 25.0333
SM 1697 -1.32815 2.86261 80 30 1326.73 0 0 0 8.87819
SM 1698 -1.04317 2.57004 80 30 1486.73 0 0 0 4.08052
SM 1699 -1.35417 2.45453 80 30 1551.41 0 0 0 4.19849
SM 1700 -1.06893 2.42411 80 30 1571.14 0 0 0 2.02092
SM 1701 -0.94337 2.40123 80 30 1583.37 0 0 0 2.30616
SM 1702 -0.794045 2.36055 80 30 1610.45 0 0 0 3.71683
SM 1703 -0.963842 2.36603 80 30 1607.36 0 0 0 2.12205
SM 1704 -1.10533 2.39084 80 30 1590.44 0 0 0 1.75031
SM 1705 -1.01204 2.31359 80 30 1637.44 0 0 0 2.93468
SM 1706 -1.24713 2.29477 80 30 1648.76 0 0 0 0.364641
SM 1707 -1.11264 2.34923 80 30 1616.04 0 0 0 0.270696
SM 1708 -0.461517 2.29125 80 30 1649.72 0 0 0 12.4946
SM 1709 -0.870705 2.30439 80 30 1643.04 0 0 0 7.78719
SM 1710 -1.01474 2.24733 80 30 1680.99 0 0 0 1.97035
SM 1711 -1.07621 2.37738 80 30 1603.6 0 0 0 3.29799e-07
SM 1712 -1.74524 6.58843 80 30 575.286 0 0 0 23.0849
SM 1713 -1.2277 4.33176 80 30 867.645 0 0 0 34.8048
SM 1714 -0.940033 2.20098 80 30 1713.98 0 0 0 2.32228
SM 1715 -1.10951 2.1773 80 30 1728.13 0 0 0 2.3393
SM 1716 -1.09955 2.23704 80 30 1685.6 0 0 0 5.89347
SM 1717 -1.1774 2.23383 80 30 1688.32 0 0 0 2.90241
SM 1718 -0.997911 2.21781 80 30 1705.07 0 0 0 0.297716
SM 1719 -1.23113 2.19776 80 30 1717.4 0 0 0 1.15636
SM 1720 -1.16838 2.20128 80 30 1705.83 0 0 0 4.95722
SM 1721 -1.03077 2.27465 80 30 1665.79 0 0 0 1.85161
SM 1722 -1.14895 2.25546 80 30 1677.66 0 0 0 1
SM 1723 -1.04655 2.30852 80 30 1638.26 0 0 0 1.49014
SM 1724 -1.06 2.26236 80 30 1670.96 0 0 0 4.73497
SM 1725 -1.30808 2.39054 80 30 1587.74 0 0 0 3.75493
SM 1726 -1.19497 2.40383 80 30 1582.46 0 0 0 1.59579
SM 1727 -0.950776 2.45601 80 30 1551.87 0 0 0 0.547772
SM 1728 -2.06803 7.91794 80 30 474.397 0 0 0 39.0899
SM 1729 -1.83327 2.76038 80 30 1382.13 0 0 0 5.65137
SM 1730 -1.5897 2.23647 80 30 1691.18 0 0 0 4.54032
SM 1731 -1.47458 2.26587 80 30 1671.51 0 0 0 2.18005
SM 1732 -1.59868 2.24889 80 30 1682.63 0 0 0 3.37984
SM 1733 -1.56648 2.22549 80 30 1698.33 0 0 0 2.9726
SM 1734 -1.60207 2.17846 80 30 1731.65 0 0 0 3.29744
SM 1735 -1.43757 2.22768 80 30 1694.4 0 0 0 4.18041
SM 1736 -1.56817 2.24232 80 30 1684.12 0 0 0 6.5582
SM 1737 -1.61291 2.36892 80 30 1596.68 0 0 0 6.01818
SM 1738 -1.5084 2.23582 80 30 1679.88 0 0 0 7.36153
SM 1739 -1.60244 2.29362 80 30 1647.48 0 0 0 7.57758
SM 1740 -1.75561 2.30988 80 30 1641.52 0 0 0 4.73256
SM 1741 -1.62702 2.36271 80 30 1605.66 0 0 0 6.33078
SM 1742 -1.51216 2.39227 80 30 1590.11 0 0 0 1.03422
SM 1743 -1.54882 2.39918 80 30 1584.21 0 0 0 4.66364
SM 1744 -1.99504 6.10405 80 30 616.356 0 0 0 37.7929
SM 1745 -1.44206 2.43283 80 30 1564.35 0 0 0 0.575114
SM 1746 -1.37892 2.30938 80 30 1640.08 0 0 0 5.70897
SM 1747 -1.2014 2.22602 80 30 1695.66 0 0 0 2.85944
SM 1748 -1.31513 2.25385 80 30 1677.75 0 0 0 2.33298
SM 1749 -1.28414 2.25827 80 30 1675.4 0 0 0 2.52075
SM 1750 -1.33425 2.22807 80 30 1693.13 0 0 0 4.62564
SM 1751 -1.51114 2.23297 80 30 1693.42 0 0 0 0.384942
SM 1752 -1.45181 2.2117 80 30 1706.58 0 0 0 2.52404
SM 1753 -1.25532 2.24497 80 30 1682.98 0 0 0 2.0187
SM 1754 -1.28081 2.25923 80 30 1666.73 0 0 0 6.26075
SM 1755 -1.29122 2.19222 80 30 1715.84 0 0 0 4.91839
SM 1756 -1.22761 2.19593 80 30 1712.47 0 0 0 3.89414
SM 1757 -1.48604 2.27749 80 30 1662.18 0 0 0 3.52794
SM 1758 -1.20903 2.24694 80 30 1681.21 0 0 0 3.61667
SM 1759 -1.22465 2.24456 80 30 1683.64 0 0 0 1.70922
SM 1760 -1.37607 6.51343 80 30 580.092 0 0 0 26.1597
SM 1761 -1.27143 3.46272 80 30 1097.72 0 0 0 13.5345
SM 1762 -1.29241 2.89397 80 30 1299.47 0 0 0 36.2513
SM 1763 -1.21992 2.80177 80 30 1352.53 0 0 0 18.112
SM 1764 -1.22069 2.72088 80 30 1395.65 0 0 0 13.8104
SM 1765 -1.15286 2.70281 80 30 1406.59 0 0 0 12.0836
SM 1766 -1.16425 2.71245 80 30 1398.78 0 0 0 15.524
SM 1767 -1.16938 2.75222 80 30 1386.72 0 0 0 2.21837
SM 1768 -1.09722 2.80683 80 30 1344.18 0 0 0 22.6824
SM 1769 -1.25433 2.65572 80 30 1425.57 0 0 0 13.4116
SM 1770 -1.30042 2.60113 80 30 1451.94 0 0 0 23.8319
SM 1771 -1.34262 2.84045 80 30 1339.86 0 0 0 6.31868
SM 1772 -1.22271 3.01787 80 30 1260.62 0 0 0 12.6224
SM 1773 -1.3531 2.97963 80 30 1259.89 0 0 0 41.5475
SM 1774 -1.23944 3.34092 80 30 1138.55 0 0 0 13.7753
SM 1775 -6.8683 3.27309 80 30 1152.61 0 0 0 30.3265
SM 1776 -1.79733 5.72378 80 30 655.822 0 0 0 40.1539
SM 1777 -1.15037 2.73012 80 30 1394.06 0 0 0 10.1744
SM 1778 -1.2461 2.21372 80 30 1704.21 0 0 0 1
SM 1779 -0.996207 2.24445 80 30 1682.5 0 0 0 3.99977
SM 1780 -1.13466 2.17719 80 30 1730.99 0 0 0 1.00001
SM 1781 -1.27996 2.24618 80 30 1683.32 0 0 0 1.60384
SM 1782 -1.13487 2.11494 80 30 1772.48 0 0 0 0.527126
SM 1783 -0.959591 2.14985 80 30 1748.96 0 0 0 2.00001
SM 1784 -1.05405 2.21851 80 30 1701.13 0 0 0 2.12026
SM 1785 -1.26931 2.25946 80 30 1668.18 0 0 0 4.15332
SM 1786 -0.929178 2.25186 80 30 1676.33 0 0 0 3.24418
SM 1787 -1.26949 2.29175 80 30 1645.69 0 0 0 3.96036
SM 1788 -1.29848 2.19926 80 30 1713.66 0 0 0 2.74895
SM 1789 -1.21945 2.1496 80 30 1747.15 0 0 0 2.33683
SM 1790 -1.12462 2.27906 80 30 1666.2 0 0 0 8.08102e-07
SM 1791 -7.31951 2.2207 80 30 1734.2 0 0 0 6.23554
SM 1792 -1.9879 5.66449 80 30 662.653 0 0 0 41.1404
SM 1793 -1.46753 2.29792 80 30 1648.41 0 0 0 5.04934
SM 1794 -1.42248 2.23936 80 30 1687.26 0 0 0 3.63202
SM 1795 -1.11361 2.28405 80 30 1656.35 0 0 0 3.01816
SM 1796 -1.38786 2.22431 80 30 1696.36 0 0 0 3
SM 1797 -1.42706 2.15077 80 30 1747.15 0 0 0 3.13984
SM 1798 -1.50638 2.20163 80 30 1714.42 0 0 0 3.00037
SM 1799 -1.56479 2.18756 80 30 1722.48 0 0 0 2.00108
SM 1800 -1.25331 2.35177 80 30 1613.25 0 0 0 5.99945
SM 1801 -1.40644 2.40632 80 30 1575.36 0 0 0 4.10339
SM 1802 -1.54494 2.17026 80 30 1732.4 0 0 0 2
SM 1803 -1.38118 2.25674 80 30 1665.11 0 0 0 9.95869
SM 1804 -1.3049 2.31792 80 30 1634.05 0 0 0 2.15462
SM 1805 -1.47417 2.29227 80 30 1653.53 0 0 0 3.56633
SM 1806 -1.54131 2.27467 80 30 1664.16 0 0 0 4.25741
SM 1807 -7.66463 2.27362 80 30 1673.95 0 0 0 33.641
SM 1808 -1.8981 5.89284 80 30 642.432 0 0 0 22.1618
SM 1809 -1.52958 2.7223 80 30 1396.2 0 0 0 11.1722
SM 1810 -1.62339 2.64908 80 30 1433.97 0 0 0 12.6362
SM 1811 -1.5111 2.66561 80 30 1419.07 0 0 0 19.7931
SM 1812 -1.50034 2.61869 80 30 1457.96 0 0 0 3.72998
SM 1813 -1.39073 2.71532 80 30 1407.65 0 0 0 0.677242
SM 1814 -1.53262 2.66649 80 30 1429.43 0 0 0 3.24558
SM 1815 -1.0217 2.67439 80 30 1418.97 0 0 0 15.7307
SM 1816 -1.50594 2.74366 80 30 1392.77 0 0 0 1.65394
SM 1817 -1.40669 2.56648 80 30 1479.1 0 0 0 9.8322
SM 1818 -1.41999 2.68916 80 30 1412.37 0 0 0 11.044
SM 1819 -1.46816 2.64666 80 30 1424.68 0 0 0 23.2439
SM 1820 -1.33348 2.66153 80 30 1423.27 0 0 0 15.2524
SM 1821 -1.30467 2.64608 80 30 1439.32 0 0 0 6.33046
SM 1822 -1.45124 2.69492 80 30 1415.52 0 0 0 3.73104
SM 1823 -7.39697 2.73035 80 30 1387.65 0 0 0 21.8471
SM 1824 -1.56418 5.1806 80 30 735.072 0 0 0 12.9534
SM 1825 -1.36322 2.44748 80 30 1552.3 0 0 0 3.78236
SM 1826 -1.35018 2.29658 80 30 1648.76 0 0 0 1.88767
SM 1827 -1.19686 2.23787 80 30 1688.66 0 0 0 1.79498
SM 1828 -1.32111 2.32647 80 30 1631.54 0 0 0 2.35785
SM 1829 -1.3995 2.39822 80 30 1586.13 0 0 0 3.21979
SM 1830 -1.34106 2.35028 80 30 1616.01 0 0 0 2.04146
SM 1831 -1.41901 2.30648 80 30 1642.33 0 0 0 4.3
SM 1832 -1.33131 2.37586 80 30 1595.74 0 0 0 4.12883
SM 1833 -1.35302 2.53615 80 30 1502.07 0 0 0 0.395835
SM 1834 -1.51069 2.53158 80 30 1503.01 0 0 0 3.51085
SM 1835 -1.31279 2.4294 80 30 1562.22 0 0 0 5.09718
SM 1836 -1.53672 2.50083 80 30 1526.48 0 0 0 0.178289
SM 1837 -1.55826 2.53353 80 30 1503.19 0 0 0 2.41434
SM 1838 -1.4876 2.57822 80 30 1472.76 0 0 0 9.69964
SM 1839 -8.55616 2.59519 80 30 1463.72 0 0 0 14.5697
SM 1840 -1.56108 8.70014 80 30 428.965 0 0 0 54.3633
SM 1841 -1.1505 3.27264 80 30 1161.77 0 0 0 15.0388
SM 1842 -1.05059 2.52278 80 30 1514.32 0 0 0 2.99242
SM 1843 -0.926091 2.34401 80 30 1622.93 0 0 0 0.999774
SM 1844 -1.20633 2.37122 80 30 1602.77 0 0 0 0.583377
SM 1845 -1.22554 2.30925 80 30 1642.39 0 0 0 1.4056
SM 1846 -1.18756 2.39405 80 30 1589.59 0 0 0 1.01416
SM 1847 -1.04326 2.28583 80 30 1655.73 0 0 0 3.66187
SM 1848 -1.0311 2.31932 80 30 1634.41 0 0 0 2.57627
SM 1849 -1.02973 2.27225 80 30 1662.38 0 0 0 2.08886
SM 1850 -0.926034 2.22468 80 30 1692.84 0 0 0 2.25585
SM 1851 -1.19279 2.2978 80 30 1647.57 0 0 0 0.436266
SM 1852 -1.11856 2.35111 80 30 1615.01 0 0 0 1.98369
SM 1853 -1.22189 2.32674 80 30 1630.7 0 0 0 2.22589
SM 1854 -1.08414 2.30144 80 30 1644.02 0 0 0 4.59706
SM 1855 -0.989702 2.44446 80 30 1552.14 0 0 0 9.83484
SM 1856 -1.544 4.90498 80 30 777.35 0 0 0 10.4884
SM 1857 -1.30909 2.36636 80 30 1603.12 0 0 0 2.33543
SM 1858 -1.23417 2.19855 80 30 1713.82 0 0 0 1.96912
SM 1859 -1.35447 2.19962 80 30 1715.66 0 0 0 1
SM 1860 -1.20488 2.23262 80 30 1693.45 0 0 0 0.0732018
SM 1861 -1.26044 2.20317 80 30 1710.88 0 0 0 2.831
SM 1862 -1.21784 2.19909 80 30 1709.56 0 0 0 3.93596
SM 1863 -1.21724 2.23613 80 30 1687.68 0 0 0 3.75301
SM 1864 -1.26042 2.18852 80 30 1718.2 0 0 0 0.987797
SM 1865 -1.15987 2.16926 80 30 1726.26 0 0 0 7.17824
SM 1866 -1.40474 2.1953 80 30 1711.81 0 0 0 7.87487
SM 1867 -1.09839 2.26506 80 30 1664.37 0 0 0 4.70688
SM 1868 -1.1997 2.22925 80 30 1691.3 0 0 0 3.72468
SM 1869 -1.23957 2.29543 80 30 1651.6 0 0 0 1.02368
SM 1870 -1.30881 2.35647 80 30 1613.45 0 0 0 1.23073
SM 1871 -1.13091 2.43907 80 30 1556.66 0 0 0 7.66417
SM 1872 -1.90177 6.76942 80 30 559.422 0 0 0 25.1657
SM 1873 -1.51411 3.03893 80 30 1249.56 0 0 0 14.9496
SM 1874 -1.62149 2.54807 80 30 1494.52 0 0 0 5.26162
SM 1875 -1.5001 2.35825 80 30 1607.68 0 0 0 4.16612
SM 1876 -1.3065 2.57337 80 30 1482.72 0 0 0 4.65105
SM 1877 -1.34203 2.39709 80 30 1584.87 0 0 0 4.24956
SM 1878 -1.44943 2.3137 80 30 1635.48 0 0 0 2.72593
SM 1879 -1.32914 2.41429 80 30 1572.1 0 0 0 3.17385
SM 1880 -1.44467 2.32813 80 30 1625.03 0 0 0 5.11795
SM 1881 -1.49471 2.40385 80 30 1573.88 0 0 0 6.39044
SM 1882 -1.21908 2.40846 80 30 1570.84 0 0 0 9.65182
SM 1883 -1.42767 2.40842 80 30 1577.92 0 0 0 4.00864
SM 1884 -1.26341 2.35526 80 30 1607.57 0 0 0 8.11677
SM 1885 -1.43294 2.43439 80 30 1559.28 0 0 0 6.8857
SM 1886 -1.38335 2.37834 80 30 1594.29 0 0 0 6.46888
SM 1887 -1.32272 2.44573 80 30 1551.27 0 0 0 7.69864
SM 1888 -0.43897 11.0802 80 30 184.247 0 0 0 1018.51
SM 1889 -0.993323 2.22542 80 30 1503.18 0 0 0 253.413
SM 1890 -1.15558 2.05536 80 30 1625.55 0 0 0 224.296
SM 1891 -1.06216 2.1251 80 30 1586.95 0 0 0 221.729
SM 1892 -0.903181 1.88433 80 30 1748.93 0 0 0 215.827
SM 1893 -0.829723 1.76852 80 30 1829.93 0 0 0 207.948
SM 1894 -0.902931 2.11066 80 30 1608.05 0 0 0 207.705
SM 1895 -1.05859 1.93962 80 30 1712.66 0 0 0 208.744
SM 1896 -1.0456 1.90043 80 30 1719.28 0 0 0 224.829
SM 1897 -0.997919 2.154 80 30 1574.14 0 0 0 212.369
SM 1898 -1.14541 2.08121 80 30 1611.2 0 0 0 222.126
SM 1899 -0.910071 1.84606 80 30 1770.2 0 0 0 213.888
SM 1900 -1.01341 2.23524 80 30 1523.66 0 0 0 216.229
SM 1901 -1.11048 2.33226 80 30 1477.94 0 0 0 201.268
SM 1902 -0.927625 2.09261 80 30 1609.1 0 0 0 221.902
SM 1903 -0.898246 1.86335 80 30 1767.51 0 0 0 208.861
SM 1904 -2.1208 19.5669 80 30 186.683 0 0 0 65.5868
SM 1905 -1.92528 8.66059 80 30 432.827 0 0 0 41.0931
SM 1906 -1.7705 6.84511 80 30 549.478 0 0 0 39.4409
SM 1907 -1.81872 5.73641 80 30 655.603 0 0 0 38.7966
SM 1908 -1.8702 5.81771 80 30 653.364 0 0 0 15.0321
SM 1909 -1.79511 5.42575 80 30 693.879 0 0 0 34.999
SM 1910 -1.74282 5.30264 80 30 713.211 0 0 0 27.0477
SM 1911 -1.62111 5.07659 80 30 748.369 0 0 0 10.6193
SM 1912 -1.70991 5.15844 80 30 729.15 0 0 0 31.7957
SM 1913 -1.84744 6.22113 80 30 608.909 0 0 0 18.2928
SM 1914 -1.56616 5.16486 80 30 736.139 0 0 0 12.6031
SM 1915 -1.72659 4.82107 80 30 787.213 0 0 0 18.9715
SM 1916 -1.78111 4.94909 80 30 764.294 0 0 0 23.369
SM 1917 -1.7172 5.31122 80 30 713.616 0 0 0 21.6402
SM 1918 -1.81789 5.72221 80 30 663.189 0 0 0 22.2707
SM 1919 -1.98689 6.66239 80 30 567.542 0 0 0 26.8059
SM 1920 -0.921514 9.65571 80 30 389.965 0 0 0 35.804
SM 1921 -1.15851 5.13031 80 30 735.475 0 0 0 28.9722
SM 1922 -1.21906 4.46329 80 30 850.009 0 0 0 20.7238
SM 1923 -0.973597 4.04948 80 30 933.863 0 0 0 24.9895
SM 1924 -1.09855 4.0143 80 30 928.484 0 0 0 59.1438
SM 1925 -1.02258 4.03242 80 30 937.788 0 0 0 25.2703
SM 1926 -0.930259 4.81691 80 30 777.946 0 0 0 40.5313
SM 1927 -1.07527 3.95383 80 30 950.543 0 0 0 31.2366
SM 1928 -1.06959 4.66702 80 30 805.32 0 0 0 38.7134
SM 1929 -0.958077 4.53781 80 30 828.198 0 0 0 37.2585
SM 1930 -1.00218 4.64549 80 30 811.249 0 0 0 33.3066
SM 1931 -0.92854 4.54161 80 30 822.689 0 0 0 50.8698
SM 1932 -6.73405 4.66442 80 30 806.576 0 0 0 35.162
SM 1933 -1.01504 5.46355 80 30 688.977 0 0 0 35.3961
SM 1934 -0.772413 5.7114 80 30 654.472 0 0 0 49.1158
SM 1935 -0.88757 6.41473 80 30 590.741 0 0 0 25.2455
SM 1936 -0.773581 8.1659 80 30 455.18 0 0 0 64.9681
SM 1937 -1.0508 3.77515 80 30 999.949 0 0 0 30.907
SM 1938 -1.12527 3.17725 80 30 1188.41 0 0 0 28.5368
SM 1939 -1.19361 2.93914 80 30 1294.98 0 0 0 9.55055
SM 1940 -1.03721 2.89448 80 30 1317.01 0 0 0 6.9224
SM 1941 -1.09913 2.81956 80 30 1348.51 0 0 0 13.1838
SM 1942 -0.973252 2.97553 80 30 1270.67 0 0 0 25.1874
SM 1943 -1.33068 2.90659 80 30 1305.82 0 0 0 11.3538
SM 1944 -1.06189 2.80625 80 30 1350.84 0 0 0 14.5054
SM 1945 -1.19865 2.9565 80 30 1283.86 0 0 0 16.4319
SM 1946 -1.06132 2.82165 80 30 1342.28 0 0 0 21.6173
SM 1947 -1.22262 2.969 80 30 1273.37 0 0 0 23.2381
SM 1948 -7.47731 2.8234 80 30 1344.55 0 0 0 17.4942
SM 1949 -1.15168 2.9509 80 30 1256.63 0 0 0 65.4593
SM 1950 -1.15897 3.26304 80 30 1158.37 0 0 0 24.6051
SM 1951 -1.05253 3.99793 80 30 944.108 0 0 0 29.3766
SM 1952 -0.920403 5.33256 80 30 709.857 0 0 0 24.9032
SM 1953 -0.96485 2.48433 80 30 1523.2 0 0 0 17.3671
SM 1954 -1.01886 2.3302 80 30 1632.51 0 0 0 0.000286783
SM 1955 -1.21853 2.24623 80 30 1684.08 0 0 0 2.54817
SM 1956 -0.818707 2.26971 80 30 1667.63 0 0 0 2.17322
SM 1957 -0.974013 2.25726 80 30 1671.81 0 0 0 5.9505
SM 1958 -0.877479 2.26661 80 30 1669.69 0 0 0 3.06968
SM 1959 -0.990815 2.25826 80 30 1675.53 0 0 0 2.94035
SM 1960 -1.17477 2.25308 80 30 1674.2 0 0 0 5.56337
SM 1961 -1.03995 2.3032 80 30 1642.41 0 0 0 4.44903
SM 1962 -0.895699 2.34036 80 30 1619.15 0 0 0 3.67462
SM 1963 -1.12881 2.31592 80 30 1635.48 0 0 0 4.1608
SM 1964 -7.12152 2.23201 80 30 1703.57 0 0 0 26.23
SM 1965 -1.07479 2.31246 80 30 1639.49 0 0 0 5.28008
SM 1966 -1.01441 2.37599 80 30 1597.01 0 0 0 4.82011
SM 1967 -0.980328 2.48129 80 30 1535.51 0 0 0 7.32312
SM 1968 -1.10875 3.96704 80 30 952.467 0 0 0 25.9325
SM 1969 -1.2359 2.2149 80 30 1701.69 0 0 0 4.90736
SM 1970 -1.22074 2.13107 80 30 1762.02 0 0 0 1.99998
SM 1971 -1.21928 2.17936 80 30 1727.27 0 0 0 2.23035
SM 1972 -1.25957 2.12387 80 30 1762.41 0 0 0 6.28269
SM 1973 -1.39295 2.09963 80 30 1781.64 0 0 0 2.27576
SM 1974 -1.22171 2.1683 80 30 1736.29 0 0 0 3.2669
SM 1975 -1.09619 2.15649 80 30 1737.57 0 0 0 6.33529
SM 1976 -1.31662 2.16429 80 30 1734.69 0 0 0 2.99043
SM 1977 -1.16096 2.29224 80 30 1648.83 0 0 0 7.52472
SM 1978 -1.16896 2.35639 80 30 1608.36 0 0 0 6.5628
SM 1979 -1.12162 2.34941 80 30 1613.68 0 0 0 3.52295
SM 1980 -8.84565 2.17917 80 30 1752.6 0 0 0 4.01655
SM 1981 -1.22857 2.55728 80 30 1485.7 0 0 0 9.68079
SM 1982 -1.22848 2.5602 80 30 1483.67 0 0 0 12.1508
SM 1983 -1.17948 2.65026 80 30 1430.36 0 0 0 16.576
SM 1984 -0.881112 5.70884 80 30 665.05 0 0 0 16.383
SM 1985 -1.12538 2.88936 80 30 1316.02 0 0 0 12.3919
SM 1986 -1.08314 2.71731 80 30 1401.83 0 0 0 8.1481
SM 1987 -1.13016 2.5621 80 30 1485.91 0 0 0 6.36816
SM 1988 -1.1734 2.48738 80 30 1530.3 0 0 0 5.3372
SM 1989 -1.26349 2.46919 80 30 1531.1 0 0 0 11.3589
SM 1990 -1.02958 2.50867 80 30 1515.53 0 0 0 2.77076
SM 1991 -1.17617 2.47612 80 30 1535.77 0 0 0 5.95488
SM 1992 -1.08997 2.50959 80 30 1508.91 0 0 0 14.285
SM 1993 -1.14829 2.61467 80 30 1453.16 0 0 0 10.8841
SM 1994 -1.13168 2.63087 80 30 1439.37 0 0 0 16.4142
SM 1995 -1.10767 2.70225 80 30 1388.33 0 0 0 40.804
SM 1996 -7.31242 2.7385 80 30 1384.66 0 0 0 18.8362
SM 1997 -1.18033 3.04553 80 30 1236.17 0 0 0 32.4255
SM 1998 -1.22686 3.31707 80 30 1142.03 0 0 0 21.05
SM 1999 -1.14263 3.84998 80 30 979.918 0 0 0 33.8668
SM 2000 -0.930584 3.03743 80 30 1250.38 0 0 0 12.5431
SM 2001 -1.00554 2.20721 80 30 1704.27 0 0 0 7.24112
SM 2002 -0.999759 2.26069 80 30 1670.07 0 0 0 6.97313
SM 2003 -1.05552 2.27015 80 30 1666.53 0 0 0 3.83108
SM 2004 -1.20561 2.30805 80 30 1640.51 0 0 0 4.03237
SM 2005 -1.08738 2.29799 80 30 1644.47 0 0 0 8.45764
SM 2006 -1.22672 2.30597 80 30 1641.6 0 0 0 2.33322
SM 2007 -1.15589 2.31438 80 30 1635.02 0 0 0 4.10569
SM 2008 -1.21633 2.23705 80 30 1687.01 0 0 0 5.58284
SM 2009 -1.32172 2.32599 80 30 1627.37 0 0 0 3.33285
SM 2010 -1.32946 2.34598 80 30 1613.63 0 0 0 8.83604
SM 2011 -1.50253 2.38599 80 30 1590.85 0 0 0 6.35331
SM 2012 -1.25136 2.47117 80 30 1533.05 0 0 0 13.8138
SM 2013 -1.16349 2.47336 80 30 1531.98 0 0 0 10.5906
SM 2014 -1.34911 2.39054 80 30 1586.55 0 0 0 7.09363
SM 2015 -1.40697 2.32902 80 30 1628.93 0 0 0 3.96575
SM 2016 -1.26389 3.66808 80 30 1034.25 0 0 0 16.1716
SM 2017 -1.16703 2.17817 80 30 1722.77 0 0 0 5.28522
SM 2018 -1.40064 2.22089 80 30 1700.03 0 0 0 4.33652
SM 2019 -1.25233 2.10007 80 30 1782.56 0 0 0 1.43322
SM 2020 -1.2884 2.09203 80 30 1785.62 0 0 0 1.5976
SM 2021 -1.20974 2.16424 80 30 1738.26 0 0 0 2.2932
SM 2022 -1.41308 2.15967 80 30 1741.91 0 0 0 2.81515
SM 2023 -0.975496 2.29057 80 30 1655.37 0 0 0 3.83634
SM 2024 -1.13709 2.15452 80 30 1743.32 0 0 0 1.39436
SM 2025 -1.23694 2.19321 80 30 1716.65 0 0 0 1.38486
SM 2026 -1.3891 2.17144 80 30 1724.99 0 0 0 6.74448
SM 2027 -1.25867 2.17406 80 30 1723.12 0 0 0 3.02715
SM 2028 -1.34787 2.20627 80 30 1704.62 0 0 0 6.64116
SM 2029 -1.23294 2.2066 80 30 1708.44 0 0 0 2.12728
SM 2030 -1.22536 2.27126 80 30 1665.58 0 0 0 3.3298
SM 2031 -1.19604 2.1794 80 30 1728.95 0 0 0 1.12918
SM 2032 -0.999167 3.18442 80 30 1193.61 0 0 0 15.1668
SM 2033 -1.0076 2.15807 80 30 1742.79 0 0 0 1.4491
SM 2034 -1.06308 2.1135 80 30 1771.6 0 0 0 2.5589
SM 2035 -1.05261 2.15239 80 30 1743.81 0 0 0 5.39519
SM 2036 -0.945935 2.16774 80 30 1736.96 0 0 0 2.99994
SM 2037 -1.03455 2.12377 80 30 1763.41 0 0 0 3.53895
SM 2038 -1.12281 2.15144 80 30 1745.53 0 0 0 5.33551
