120064     2117.37     2098.47     4215.46     214.023     225.71     439.732     
120078     2186.85     2145.19     4330.68     212.278     224.068     436.346     
120079     2190.72     2137.75     4327.46     212.487     225.072     437.559     
120082     2170.76     2125.3     4295.49     212.946     224.903     437.849     
120194     2185.61     2134.71     4319.47     211.707     223.091     434.798     
120199     2167.15     2116.08     4281.84     213.212     224.6     437.812     
120200     2156.59     2109.71     4265.92     213.03     224.51     437.54     
120214     2178.45     2150.73     4327.23     213.736     225.513     439.249     
120231     2176.29     2144.89     4320.01     213.155     223.018     436.173     
120232     2166.2     2135.07     4300.39     214.858     224.081     438.939     
120234     2156.63     2128.48     4284.45     213.209     225.03     438.239     
120237     2159.55     2119.58     4277.37     214.033     225.788     439.82     
120238     2155.55     2118.65     4273.66     213.597     225.67     439.267     
120240     2146.84     2113.33     4259.42     214.08     226.198     440.278     
120246     2135.4     2100.37     4235.18     213.222     225.386     438.608     
120261     2168.2     2136.77     4303.02     211.498     224.858     436.356     
120269     2150.98     2112.45     4262.42     212.863     226.288     439.151     
120274     2149.49     2115.21     4263.48     212.643     225.711     438.354     
120278     2179.71     2136.33     4314.77     212.484     224.309     436.794     
120279     2168.74     2124.64     4291.38     212.111     224.225     436.336     
120285     2154.7     2112.62     4265.61     214.047     226.026     440.073     
120286     2150.09     2100.11     4249.46     213.083     224.863     437.946     
120394     2144.21     2099.43     4242.61     210.52     222.229     432.749     
120396     2133.39     2091.61     4224.33     211.899     230.597     442.496     
120397     2119.73     2075.33     4194.16     213.512     223.929     437.441     
120406     2141.38     2095.68     4236.08     213.398     225.152     438.55     
120407     2141.18     2095.54     4236.33     213.193     224.843     438.036     
120408     2136.34     2086.45     4222.18     215.031     226.58     441.611     
120410     2141.47     2094.42     4235.27     212.835     224.217     437.053     
120411     2137.96     2088.27     4226.11     213.437     224.534     437.972     
120416     2187.47     2126.47     4312.68     213.54     225.953     439.493     
120419     2182.36     2112.34     4294.05     213.062     224.486     437.547     
120420     2169.85     2102.12     4271.24     215.355     226.711     442.066     
120422     2174.32     2109.84     4283.9     212.131     223.418     435.549     
120426     2189.48     2138.45     4326.58     212.196     223.77     435.966     
120428     2173.34     2122.81     4294.98     213.862     224.985     438.846     
120479     2143.96     2114.68     4257.73     213.503     225.584     439.087     
120480     2128.31     2111.03     4238.7     215.114     226.885     441.999     
120483     2137.79     2110.7     4248.17     214.937     227.371     442.309     
120496     2145.62     2121.48     4266.23     213.793     225.441     439.234     
120497     2137.41     2114.96     4252.2     213.86     225.811     439.671     
121033     2173.57     2126.29     4299.21     214.942     224.311     439.253     
121099     2170.75     2106.44     4276.37     217.507     227.496     445.003     
121111     2151.21     2091.22     4241.55     216.933     227.141     444.074     
121220     2163.13     2104.85     4266.95     217.588     226.3     443.888     
121224     2152.96     2092.17     4244.45     216.789     226.092     442.882     
121226     2143.16     2082.65     4225.4     216.983     226.708     443.691     
121233     2147.88     2079.58     4226.57     215.903     225.897     441.801     
121237     2148.39     2080.05     4228.27     215.18     225.428     440.607     
121271     2174.63     2092.58     4266.63     216.091     226.739     442.83     
121275     2175.78     2091.82     4266.83     216.468     226.98     443.449     
121287     2201.67     2119.95     4320.69     214.954     226.262     441.216     
121288     2199.49     2110.12     4308.72     215.158     225.649     440.807     
121289     2181.62     2094.44     4275.53     214.605     225.816     440.421     
121291     2185.08     2098.54     4282.68     215.77     226.768     442.538     
121292     2179.47     2092.12     4270.89     214.484     225.416     439.9     
121295     2177.72     2096.22     4273.46     212.333     223.041     435.375     
121343     2194.62     2119.26     4312.43     213.974     223.971     437.945     
121344     2159.78     2083.09     4242.6     214.749     225.158     439.907     
121401     2175.87     2101.91     4276.02     214.154     224.206     438.36     
121534     2162.72     2066.73     4228.46     212.563     223.283     435.845     
121543     2165.64     2083.5     4248.55     214.474     223.639     438.114     
121544     2157.81     2070.63     4227.7     214.01     223.308     437.318     
121545     2149.46     2064.45     4213.23     213.593     226.313     439.906     
121548     2117.83     2046.16     4163.82     214.881     223.056     437.937     
121554     2113.09     2042.53     4154.99     213.881     221.923     435.805     
121809     2184.12     2084.29     4266.76     213.648     224.139     437.786     
121863     2210.4     2112.32     4320.88     182.78     192.057     374.837     
121867     2204.68     2105.59     4309.2     171.617     180.362     351.98     
121954     2241.89     2141.15     4381.52     176.479     185.099     361.578     
121956     2211.87     2106.38     4317.04     203.627     213.396     417.023     
121959     2234.99     2122.81     4357.11     108.748     114.281     223.029     
121961     2177.84     2079.93     4256.44     91.3337     95.7645     187.098     
121967     2157.52     2061.07     4218.59     90.0611     95.79     185.851     
121968     2146.41     2059.27     4205.51     91.5075     97.6176     189.125     
122041     2186.48     2109.82     4294.8     211.668     222.657     434.325     
122212     2202.43     2100.64     4301.73     211.369     221.5     432.869     
122213     2184.15     2083.18     4265.93     212.343     222.236     434.579     
122214     2178.11     2074.94     4251.66     212.102     222.126     434.228     
