     4 |        5 |               6 |   183.37 |    1.8907 |     127.47 |        0 |        0 |         0 |  180.959 |  -31.972 |   190.314 |  180.905 | -32.1311 |    127.559
     4 |        6 |               1 |  150.796 |   36.0001 |   -191.217 |  150.765 |  35.8497 |   -128.46 |  154.949 |  2.00849 |  -128.542 |  154.984 |  2.15081 |   -191.296
     4 |        6 |               2 |  150.764 |   35.8503 |   -127.495 |  150.791 |  35.7296 |  -64.7394 |        0 |        0 |         0 |   154.94 |  2.00044 |   -127.567
     4 |        6 |               3 |  150.748 |   35.7227 |   -63.7783 |  150.923 |  35.6088 |   -1.0226 |   155.07 |  1.75171 |  -1.09675 |   154.91 |  1.86742 |   -63.8525
     4 |        6 |               4 |  150.961 |   35.6116 | -0.0626456 |  151.004 |  35.4826 |   62.6922 |  155.183 |  1.62933 |    62.619 |  155.154 |  1.76046 |  -0.136834
     4 |        6 |               5 |  151.052 |   35.4881 |    63.6622 |  151.089 |  35.3559 |    126.42 |  155.247 |   1.5006 |   126.343 |  155.227 |   1.6334 |     63.586
     4 |        6 |               6 |  151.134 |   35.3604 |    127.378 |  151.161 |  35.2331 |   190.132 |  155.359 |  1.37697 |   190.061 |  155.286 |   1.5034 |    127.306
     4 |        7 |               1 |  150.394 |   71.8112 |   -191.152 |  150.043 |  71.7917 |  -128.394 |  161.576 |  39.6894 |   -128.34 |  161.834 |  39.6812 |   -191.106
     4 |        7 |               2 |  150.064 |   71.8128 |   -127.429 |  149.837 |  71.8291 |  -64.6713 |  161.329 |  39.7133 |  -64.6218 |  161.513 |  39.6824 |   -127.379
     4 |        7 |               3 |  149.811 |   71.8219 |   -63.7194 |  149.689 |  71.8852 | -0.962532 |  161.188 |  39.7713 |  -0.90702 |  161.291 |  39.7012 |   -63.6649
     4 |        7 |               4 |  149.723 |   71.8987 | 0.00855733 |  149.534 |  71.9385 |   62.7623 |  161.062 |  39.8353 |   62.8158 |  161.243 |  39.7932 |  0.0611215
     4 |        7 |               5 |   149.58 |   71.9569 |    63.7194 |  149.376 |  71.9864 |   126.478 |  160.851 |  39.8619 |   126.531 |  161.052 |  39.8281 |    63.7738
     4 |        7 |               6 |  149.489 |   72.0346 |    127.446 |   149.26 |  72.0573 |   190.201 |  160.729 |  39.9337 |   190.254 |  160.943 |  39.9039 |    127.499
     4 |        8 |               1 |  147.353 |   108.819 |   -190.836 |  147.216 |  108.932 |   -128.08 |  165.312 |  80.0141 |  -127.992 |  165.446 |  79.9059 |   -190.749
